"13:35:35.326","10:35:35.200","52.462342742","30.915540823","5"
"13:35:35.516","10:35:35.400","52.462341652","30.915542712","5"
"13:35:36.204","10:35:35.600","52.462340538","30.915544698","5"
"13:35:36.215","10:35:35.800","52.462339477","30.915546637","5"
"13:35:36.226","10:35:36.000","52.462338405","30.915548577","5"
"13:35:36.320","10:35:36.200","52.462337212","30.915550445","5"
"13:35:36.501","10:35:36.400","52.462336132","30.915552185","5"
"13:35:36.707","10:35:36.600","52.462335072","30.915553918","5"
"13:35:36.916","10:35:36.800","52.462333937","30.915555583","5"
"13:35:38.265","10:35:37.000","52.462332870","30.915557315","5"
"13:35:38.308","10:35:37.200","52.462331758","30.915559058","5"
"13:35:38.313","10:35:37.400","52.462330672","30.915560798","5"
"13:35:38.316","10:35:37.600","52.462329545","30.915562505","5"
"13:35:38.321","10:35:37.800","52.462328507","30.915564238","5"
"13:35:38.324","10:35:38.000","52.462327425","30.915566033","5"
"13:35:38.331","10:35:38.200","52.462326328","30.915568005","5"
"13:35:38.515","10:35:38.400","52.462325222","30.915569805","5"
"13:35:38.718","10:35:38.600","52.462324100","30.915571698","5"
"13:35:40.157","10:35:38.800","52.462322918","30.915573442","5"
"13:35:40.170","10:35:39.000","52.462321787","30.915575260","5"
"13:35:40.228","10:35:39.200","52.462320745","30.915577033","5"
"13:35:40.240","10:35:39.400","52.462319755","30.915578880","5"
"13:35:40.249","10:35:39.600","52.462318555","30.915580553","5"
"13:35:40.257","10:35:39.800","52.462317493","30.915582413","5"
"13:35:40.259","10:35:40.000","52.462316362","30.915584332","5"
"13:35:40.898","10:35:40.200","52.462315180","30.915585808","5"
"13:35:40.909","10:35:40.400","52.462314000","30.915587645","5"
"13:35:40.916","10:35:40.600","52.462312843","30.915589368","5"
"13:35:40.941","10:35:40.800","52.462311817","30.915591157","5"
"13:35:41.127","10:35:41.000","52.462310787","30.915592797","5"
"13:35:41.329","10:35:41.200","52.462309855","30.915594635","5"
"13:35:41.530","10:35:41.400","52.462308802","30.915596360","5"
"13:35:41.731","10:35:41.600","52.462307790","30.915598230","5"
"13:35:42.408","10:35:41.800","52.462306682","30.915600042","5"
"13:35:42.416","10:35:42.000","52.462305672","30.915601955","5"
"13:35:42.430","10:35:42.200","52.462304593","30.915603737","5"
"13:35:43.121","10:35:42.400","52.462303262","30.915606770","5"
"13:35:43.136","10:35:42.600","52.462302220","30.915608540","5"
"13:35:43.145","10:35:42.800","52.462301252","30.915610375","5"
"13:35:43.158","10:35:43.000","52.462300303","30.915612258","5"
"13:35:43.303","10:35:43.200","52.462299210","30.915614088","5"
"13:35:43.528","10:35:43.400","52.462298217","30.915616012","5"
"13:35:43.722","10:35:43.600","52.462297210","30.915617938","5"
"13:35:43.920","10:35:43.800","52.462296307","30.915619910","5"
"13:35:45.195","10:35:44.000","52.462295492","30.915621912","5"
"13:35:45.258","10:35:44.200","52.462294643","30.915623953","5"
"13:35:45.263","10:35:44.400","52.462293765","30.915626037","5"
"13:35:45.270","10:35:44.600","52.462292837","30.915628135","5"
"13:35:45.273","10:35:44.800","52.462291932","30.915630208","5"
"13:35:45.276","10:35:45.000","52.462291067","30.915632288","5"
"13:35:45.319","10:35:45.200","52.462290025","30.915634275","5"
"13:35:45.526","10:35:45.400","52.462289272","30.915636415","5"
"13:35:46.378","10:35:45.600","52.462288545","30.915638545","5"
"13:35:46.389","10:35:45.800","52.462287800","30.915640677","5"
"13:35:46.405","10:35:46.000","52.462287073","30.915642847","5"
"13:35:46.418","10:35:46.200","52.462286295","30.915645002","5"
"13:35:46.530","10:35:46.400","52.462284997","30.915647228","5"
"13:35:47.221","10:35:46.600","52.462284317","30.915649460","5"
"13:35:47.238","10:35:46.800","52.462283698","30.915651723","5"
"13:35:47.817","10:35:47.000","52.462283083","30.915653988","5"
"13:35:47.869","10:35:47.200","52.462282453","30.915656442","5"
"13:35:47.880","10:35:47.400","52.462281812","30.915658742","5"
"13:35:47.889","10:35:47.600","52.462281143","30.915661125","5"
"13:35:47.923","10:35:47.800","52.462280553","30.915663497","5"
"13:35:48.115","10:35:48.000","52.462279993","30.915665813","5"
"13:35:48.319","10:35:48.200","52.462279487","30.915668127","5"
"13:35:48.517","10:35:48.400","52.462278908","30.915670400","5"
"13:35:48.700","10:35:48.600","52.462278400","30.915672723","5"
"13:35:50.103","10:35:48.800","52.462277823","30.915675095","5"
"13:35:50.118","10:35:49.000","52.462277312","30.915677433","5"
"13:35:50.126","10:35:49.200","52.462276718","30.915679763","5"
"13:35:50.184","10:35:49.400","52.462275988","30.915682292","5"
"13:35:50.188","10:35:49.600","52.462275525","30.915684652","5"
"13:35:50.191","10:35:49.800","52.462275120","30.915687025","5"
"13:35:50.196","10:35:50.000","52.462274687","30.915689470","5"
"13:35:50.922","10:35:50.200","52.462274047","30.915691602","5"
"13:35:50.933","10:35:50.400","52.462273628","30.915693987","5"
"13:35:50.938","10:35:50.600","52.462273238","30.915696300","5"
"13:35:50.946","10:35:50.800","52.462272960","30.915698697","5"
"13:35:51.126","10:35:51.000","52.462272695","30.915700610","5"
"13:35:51.329","10:35:51.200","52.462272388","30.915703078","5"
"13:35:51.515","10:35:51.400","52.462272053","30.915705517","5"
"13:35:51.718","10:35:51.600","52.462271667","30.915708027","5"
"13:35:52.469","10:35:51.800","52.462271318","30.915710503","5"
"13:35:52.488","10:35:52.000","52.462270978","30.915712995","5"
"13:35:52.503","10:35:52.200","52.462270678","30.915715475","5"
"13:35:52.512","10:35:52.400","52.462270305","30.915717933","5"
"13:35:52.720","10:35:52.600","52.462269917","30.915720458","5"
"13:35:52.901","10:35:52.800","52.462269515","30.915722978","5"
"13:35:53.118","10:35:53.000","52.462269133","30.915725552","5"
"13:35:53.319","10:35:53.200","52.462268762","30.915728108","5"
"13:35:55.324","10:35:53.400","52.462268397","30.915730663","5"
"13:35:55.333","10:35:53.600","52.462268018","30.915733272","5"
"13:35:55.342","10:35:53.800","52.462267612","30.915735833","5"
"13:35:55.358","10:35:54.000","52.462267148","30.915738265","5"
"13:35:55.371","10:35:54.200","52.462266763","30.915740865","5"
"13:35:55.424","10:35:54.400","52.462266338","30.915743422","5"
"13:35:55.430","10:35:54.600","52.462265707","30.915745687","5"
"13:35:56.052","10:35:54.800","52.462265280","30.915748160","5"
"13:35:56.061","10:35:55.000","52.462264890","30.915750652","5"
"13:35:56.069","10:35:55.200","52.462264508","30.915753088","5"
"13:35:56.143","10:35:55.400","52.462263917","30.915755862","5"
"13:35:56.147","10:35:55.600","52.462263443","30.915758232","5"
"13:35:56.151","10:35:55.800","52.462262812","30.915760647","5"
"13:35:56.156","10:35:56.000","52.462262128","30.915763098","5"
"13:35:56.316","10:35:56.200","52.462261223","30.915765518","5"
"13:35:57.058","10:35:56.400","52.462260447","30.915767877","5"
"13:35:57.073","10:35:56.600","52.462259625","30.915770163","5"
"13:35:57.086","10:35:56.800","52.462258882","30.915772505","5"
"13:35:57.109","10:35:57.000","52.462258180","30.915774852","5"
"13:35:57.306","10:35:57.200","52.462257425","30.915777187","5"
"13:35:57.502","10:35:57.400","52.462256665","30.915779557","5"
"13:35:57.703","10:35:57.600","52.462255805","30.915781867","5"
"13:35:57.928","10:35:57.800","52.462254935","30.915784162","5"
"13:35:59.327","10:35:58.000","52.462254017","30.915786522","5"
"13:35:59.398","10:35:58.200","52.462253130","30.915788860","5"
"13:35:59.401","10:35:58.400","52.462252220","30.915791087","5"
"13:35:59.408","10:35:58.600","52.462251065","30.915793107","5"
"13:35:59.412","10:35:58.800","52.462250130","30.915795200","5"
"13:35:59.415","10:35:59.000","52.462249125","30.915797337","5"
"13:35:59.419","10:35:59.200","52.462248045","30.915799443","5"
"13:35:59.509","10:35:59.400","52.462246903","30.915801403","5"
"13:36:00.315","10:35:59.600","52.462245793","30.915803737","5"
"13:36:00.338","10:35:59.800","52.462244748","30.915805948","5"
"13:36:00.342","10:36:00.000","52.462243618","30.915808147","5"
"13:36:00.929","10:36:00.200","52.462242392","30.915810212","5"
"13:36:00.999","10:36:00.400","52.462241142","30.915812283","5"
"13:36:01.009","10:36:00.600","52.462239895","30.915814345","5"
"13:36:01.012","10:36:00.800","52.462238633","30.915816348","5"
"13:36:01.121","10:36:01.000","52.462237457","30.915818133","5"
"13:36:01.318","10:36:01.200","52.462236107","30.915819975","5"
"13:36:01.519","10:36:01.400","52.462234717","30.915821715","5"
"13:36:02.189","10:36:01.600","52.462233327","30.915823450","5"
"13:36:02.204","10:36:01.800","52.462231948","30.915825277","5"
"13:36:02.209","10:36:02.000","52.462230588","30.915827093","5"
"13:36:02.317","10:36:02.200","52.462229243","30.915828917","5"
"13:36:02.522","10:36:02.400","52.462227798","30.915830530","5"
"13:36:02.722","10:36:02.600","52.462226340","30.915832118","5"
"13:36:02.912","10:36:02.800","52.462224848","30.915833665","5"
"13:36:03.103","10:36:03.000","52.462223358","30.915835165","5"
"13:36:04.493","10:36:03.200","52.462221892","30.915836685","5"
"13:36:04.496","10:36:03.400","52.462220347","30.915837947","5"
"13:36:04.502","10:36:03.600","52.462218807","30.915839190","5"
"13:36:04.507","10:36:03.800","52.462217262","30.915840182","5"
"13:36:04.511","10:36:04.000","52.462215803","30.915841300","5"
"13:36:04.515","10:36:04.200","52.462214347","30.915842395","5"
"13:36:04.520","10:36:04.400","52.462212973","30.915843405","5"
"13:36:04.713","10:36:04.600","52.462211423","30.915844377","5"
"13:36:06.145","10:36:04.800","52.462209840","30.915845198","5"
"13:36:06.158","10:36:05.000","52.462208200","30.915845885","5"
"13:36:06.215","10:36:05.200","52.462206593","30.915846620","5"
"13:36:06.220","10:36:05.400","52.462204995","30.915847457","5"
"13:36:06.223","10:36:05.600","52.462203385","30.915848537","5"
"13:36:06.228","10:36:05.800","52.462201845","30.915849313","5"
"13:36:06.230","10:36:06.000","52.462200307","30.915849888","5"
"13:36:06.880","10:36:06.200","52.462198730","30.915850098","5"
"13:36:06.888","10:36:06.400","52.462197220","30.915850517","5"
"13:36:06.895","10:36:06.600","52.462195627","30.915851032","5"
"13:36:06.938","10:36:06.800","52.462194057","30.915851483","5"
"13:36:07.129","10:36:07.000","52.462192423","30.915851955","5"
"13:36:07.321","10:36:07.200","52.462190738","30.915852342","5"
"13:36:07.526","10:36:07.400","52.462189133","30.915852760","5"
"13:36:08.332","10:36:07.600","52.462187520","30.915853108","5"
"13:36:08.343","10:36:07.800","52.462185948","30.915853525","5"
"13:36:08.358","10:36:08.000","52.462184375","30.915853905","5"
"13:36:08.374","10:36:08.200","52.462182778","30.915854377","5"
"13:36:09.319","10:36:08.400","52.462181235","30.915854635","5"
"13:36:09.335","10:36:08.600","52.462179793","30.915854958","5"
"13:36:09.340","10:36:08.800","52.462178318","30.915855302","5"
"13:36:09.348","10:36:09.000","52.462176883","30.915855623","5"
"13:36:09.357","10:36:09.200","52.462175378","30.915855983","5"
"13:36:09.526","10:36:09.400","52.462173830","30.915856335","5"
"13:36:09.712","10:36:09.600","52.462172298","30.915856718","5"
"13:36:09.899","10:36:09.800","52.462170765","30.915857042","5"
"13:36:11.219","10:36:10.000","52.462169215","30.915857332","5"
"13:36:11.281","10:36:10.200","52.462167652","30.915857707","5"
"13:36:11.286","10:36:10.400","52.462166103","30.915858225","5"
"13:36:11.291","10:36:10.600","52.462164808","30.915858965","5"
"13:36:11.293","10:36:10.800","52.462163375","30.915859870","5"
"13:36:11.295","10:36:11.000","52.462161963","30.915860717","5"
"13:36:11.302","10:36:11.200","52.462160292","30.915861522","5"
"13:36:11.521","10:36:11.400","52.462158770","30.915862227","5"
"13:36:12.327","10:36:11.600","52.462157263","30.915862947","5"
"13:36:12.340","10:36:11.800","52.462155778","30.915863677","5"
"13:36:12.355","10:36:12.000","52.462154355","30.915864482","5"
"13:36:12.366","10:36:12.200","52.462152980","30.915865317","5"
"13:36:12.530","10:36:12.400","52.462151623","30.915866283","5"
"13:36:12.715","10:36:12.600","52.462150223","30.915867085","5"
"13:36:12.923","10:36:12.800","52.462148813","30.915867812","5"
"13:36:13.152","10:36:13.000","52.462147395","30.915868552","5"
"13:36:13.886","10:36:13.200","52.462145947","30.915869420","5"
"13:36:15.162","10:36:13.400","52.462144545","30.915870313","5"
"13:36:15.172","10:36:13.600","52.462143207","30.915871322","5"
"13:36:15.200","10:36:13.800","52.462141865","30.915872387","5"
"13:36:15.209","10:36:14.000","52.462140560","30.915873325","5"
"13:36:15.242","10:36:14.200","52.462139202","30.915874515","5"
"13:36:15.246","10:36:14.400","52.462137873","30.915875745","5"
"13:36:15.253","10:36:14.600","52.462136548","30.915877060","5"
"13:36:15.257","10:36:14.800","52.462135267","30.915878378","5"
"13:36:15.260","10:36:15.000","52.462134068","30.915879768","5"
"13:36:15.943","10:36:15.200","52.462132998","30.915880973","5"
"13:36:15.956","10:36:15.400","52.462131768","30.915882383","5"
"13:36:15.964","10:36:15.600","52.462130540","30.915883840","5"
"13:36:15.986","10:36:15.800","52.462129273","30.915885198","5"
"13:36:16.112","10:36:16.000","52.462128410","30.915886727","5"
"13:36:16.923","10:36:16.200","52.462127333","30.915888278","5"
"13:36:16.936","10:36:16.400","52.462126303","30.915889802","5"
"13:36:16.955","10:36:16.600","52.462125323","30.915891415","5"
"13:36:16.969","10:36:16.800","52.462124232","30.915892918","5"
"13:36:17.123","10:36:17.000","52.462123173","30.915894327","5"
"13:36:17.317","10:36:17.200","52.462122093","30.915895992","5"
"13:36:17.514","10:36:17.400","52.462121112","30.915897738","5"
"13:36:17.720","10:36:17.600","52.462120107","30.915899508","5"
"13:36:18.471","10:36:17.800","52.462119208","30.915901362","5"
"13:36:18.475","10:36:18.000","52.462118260","30.915903258","5"
"13:36:18.482","10:36:18.200","52.462117368","30.915905203","5"
"13:36:18.522","10:36:18.400","52.462116537","30.915907212","5"
"13:36:19.383","10:36:18.600","52.462115690","30.915909202","5"
"13:36:19.389","10:36:18.800","52.462114860","30.915911105","5"
"13:36:19.394","10:36:19.000","52.462114017","30.915913090","5"
"13:36:19.401","10:36:19.200","52.462113248","30.915915038","5"
"13:36:20.037","10:36:19.400","52.462112490","30.915916998","5"
"13:36:20.046","10:36:19.600","52.462111728","30.915919000","5"
"13:36:20.054","10:36:19.800","52.462111037","30.915921000","5"
"13:36:20.096","10:36:20.000","52.462110360","30.915923148","5"
"13:36:20.317","10:36:20.200","52.462109812","30.915925410","5"
"13:36:21.022","10:36:20.400","52.462109203","30.915927690","5"
"13:36:21.035","10:36:20.600","52.462108643","30.915929970","5"
"13:36:21.049","10:36:20.800","52.462108057","30.915932212","5"
"13:36:21.123","10:36:21.000","52.462107545","30.915934297","5"
"13:36:21.329","10:36:21.200","52.462107107","30.915936515","5"
"13:36:22.068","10:36:21.400","52.462106735","30.915938840","5"
"13:36:22.077","10:36:21.600","52.462106362","30.915941145","5"
"13:36:22.090","10:36:21.800","52.462106025","30.915943512","5"
"13:36:22.112","10:36:22.000","52.462105568","30.915945630","5"
"13:36:22.870","10:36:22.200","52.462105295","30.915948063","5"
"13:36:22.879","10:36:22.400","52.462104983","30.915950473","5"
"13:36:22.896","10:36:22.600","52.462104713","30.915952932","5"
"13:36:22.919","10:36:22.800","52.462104478","30.915955390","5"
"13:36:23.187","10:36:23.000","52.462104347","30.915957823","5"
"13:36:23.886","10:36:23.200","52.462104255","30.915960300","5"
"13:36:23.899","10:36:23.400","52.462104208","30.915962827","5"
"13:36:23.913","10:36:23.600","52.462104117","30.915965303","5"
"13:36:23.944","10:36:23.800","52.462104112","30.915967753","5"
"13:36:24.117","10:36:24.000","52.462104163","30.915970253","5"
"13:36:24.315","10:36:24.200","52.462104265","30.915972788","5"
"13:36:24.516","10:36:24.400","52.462104360","30.915975700","5"
"13:36:24.699","10:36:24.600","52.462104375","30.915978737","5"
"13:36:25.428","10:36:24.800","52.462104380","30.915981677","5"
"13:36:25.443","10:36:25.000","52.462104488","30.915984633","5"
"13:36:25.449","10:36:25.200","52.462104657","30.915987435","5"
"13:36:26.198","10:36:25.400","52.462104963","30.915990152","5"
"13:36:26.223","10:36:25.600","52.462105132","30.915993175","5"
"13:36:26.236","10:36:25.800","52.462105292","30.915996188","5"
"13:36:26.246","10:36:26.000","52.462105392","30.915999187","5"
"13:36:26.320","10:36:26.200","52.462105588","30.916002032","5"
"13:36:26.973","10:36:26.400","52.462105745","30.916005000","5"
"13:36:26.981","10:36:26.600","52.462105880","30.916007918","5"
"13:36:26.987","10:36:26.800","52.462105890","30.916010848","5"
"13:36:27.122","10:36:27.000","52.462105985","30.916013877","5"
"13:36:27.323","10:36:27.200","52.462105920","30.916016918","5"
"13:36:28.080","10:36:27.400","52.462105912","30.916020033","5"
"13:36:28.092","10:36:27.600","52.462105870","30.916023128","5"
"13:36:28.099","10:36:27.800","52.462105825","30.916026205","5"
"13:36:28.130","10:36:28.000","52.462105803","30.916029338","5"
"13:36:28.311","10:36:28.200","52.462105768","30.916032470","5"
"13:36:28.534","10:36:28.400","52.462105702","30.916035545","5"
"13:36:28.709","10:36:28.600","52.462105520","30.916038622","5"
"13:36:28.913","10:36:28.800","52.462105257","30.916041635","5"
"13:36:29.130","10:36:29.000","52.462104890","30.916044550","5"
"13:36:30.603","10:36:29.200","52.462104522","30.916047523","5"
"13:36:30.608","10:36:29.400","52.462104063","30.916050482","5"
"13:36:30.613","10:36:29.600","52.462103625","30.916053433","5"
"13:36:30.620","10:36:30.000","52.462102712","30.916059348","5"
"13:36:30.623","10:36:30.200","52.462102020","30.916062127","5"
"13:36:30.626","10:36:30.400","52.462101273","30.916064770","5"
"13:36:30.723","10:36:30.600","52.462100275","30.916067067","5"
"13:36:31.407","10:36:30.800","52.462099355","30.916069467","5"
"13:36:31.421","10:36:31.000","52.462098550","30.916072072","5"
"13:36:31.427","10:36:31.200","52.462097803","30.916074833","5"
"13:36:32.049","10:36:31.400","52.462097113","30.916077765","5"
"13:36:32.057","10:36:31.600","52.462096165","30.916080558","5"
"13:36:32.070","10:36:31.800","52.462095172","30.916083195","5"
"13:36:32.119","10:36:32.000","52.462094067","30.916085738","5"
"13:36:32.313","10:36:32.200","52.462092983","30.916088418","5"
"13:36:32.522","10:36:32.400","52.462091862","30.916091075","5"
"13:36:32.719","10:36:32.600","52.462090807","30.916093710","5"
"13:36:32.918","10:36:32.800","52.462089658","30.916096328","5"
"13:36:34.235","10:36:33.000","52.462088492","30.916098948","5"
"13:36:34.241","10:36:33.200","52.462087163","30.916101437","5"
"13:36:34.243","10:36:33.400","52.462085793","30.916103898","5"
"13:36:34.252","10:36:33.600","52.462084438","30.916105968","5"
"13:36:34.255","10:36:33.800","52.462082990","30.916108207","5"
"13:36:34.260","10:36:34.000","52.462081502","30.916110245","5"
"13:36:34.317","10:36:34.200","52.462080187","30.916112525","5"
"13:36:34.503","10:36:34.400","52.462078732","30.916114648","5"
"13:36:35.290","10:36:34.600","52.462077280","30.916116782","5"
"13:36:35.294","10:36:34.800","52.462075672","30.916118578","5"
"13:36:35.299","10:36:35.000","52.462074030","30.916120310","5"
"13:36:35.308","10:36:35.200","52.462072405","30.916121607","5"
"13:36:36.006","10:36:35.400","52.462070715","30.916122853","5"
"13:36:36.013","10:36:35.600","52.462068980","30.916123992","5"
"13:36:36.030","10:36:35.800","52.462067215","30.916125232","5"
"13:36:36.127","10:36:36.000","52.462065673","30.916126528","5"
"13:36:36.325","10:36:36.200","52.462063873","30.916127975","5"
"13:36:37.008","10:36:36.400","52.462062057","30.916129455","5"
