"13:35:30.053","52.461539022","30.917568648","5"
"13:35:30.111","52.461541960","30.917562368","5"
"13:35:31.067","52.461544908","30.917556225","5"
"13:35:31.118","52.461547528","30.917549925","5"
"13:35:32.103","52.461550133","30.917543522","5"
"13:35:32.144","52.461552850","30.917537330","5"
"13:35:32.925","52.461555453","30.917530678","5"
"13:35:33.132","52.461558303","30.917524448","5"
"13:35:33.983","52.461561038","30.917518022","5"
"13:35:34.129","52.461563748","30.917511605","5"
"13:35:34.626","52.461566648","30.917505490","5"
"13:35:35.564","52.461569300","30.917499538","5"
"13:35:35.636","52.461572285","30.917493653","5"
"13:35:36.678","52.461574863","30.917487485","5"
"13:35:37.443","52.461577485","30.917481397","5"
"13:35:37.448","52.461580697","30.917475770","5"
"13:35:37.636","52.461583292","30.917469732","5"
"13:35:38.134","52.461586277","30.917463930","5"
"13:35:39.341","52.461589158","30.917458152","5"
"13:35:39.348","52.461591708","30.917452972","5"
"13:35:39.631","52.461594163","30.917448332","5"
"13:35:40.970","52.461596858","30.917443338","5"
"13:35:40.988","52.461599520","30.917438872","5"
"13:35:41.130","52.461602333","30.917434322","5"
"13:35:41.928","52.461604978","30.917429505","5"
"13:35:42.137","52.461607320","30.917424823","5"
"13:35:42.950","52.461609930","30.917420438","5"
"13:35:43.132","52.461612785","30.917415895","5"
"13:35:43.645","52.461615348","30.917411105","5"
"13:35:44.548","52.461617960","30.917406372","5"
"13:35:44.640","52.461620522","30.917401583","5"
"13:35:45.399","52.461623127","30.917396817","5"
"13:35:45.614","52.461625652","30.917392198","5"
"13:35:46.433","52.461628337","30.917387403","5"
"13:35:46.637","52.461631098","30.917382803","5"
"13:35:47.142","52.461633880","30.917378262","5"
"13:35:49.273","52.461636720","30.917373602","5"
"13:35:49.279","52.461639352","30.917368913","5"
"13:35:49.298","52.461641927","30.917364312","5"
"13:35:49.305","52.461644860","30.917359863","5"
"13:35:49.623","52.461647652","30.917355223","5"
"13:35:50.112","52.461650400","30.917350637","5"
"13:35:51.350","52.461653217","30.917345942","5"
"13:35:51.355","52.461656068","30.917341347","5"
"13:35:51.632","52.461658872","30.917336962","5"
"13:35:52.379","52.461661720","30.917332417","5"
"13:35:53.184","52.461664548","30.917327837","5"
"13:35:53.189","52.461667483","30.917323457","5"
"13:35:53.909","52.461670433","30.917319053","5"
"13:35:54.179","52.461673385","30.917314802","5"
"13:35:54.619","52.461675902","30.917310572","5"
"13:35:55.311","52.461678738","30.917306385","5"
"13:35:56.059","52.461681620","30.917302092","5"
"13:35:56.148","52.461684463","30.917297627","5"
"13:35:57.328","52.461687362","30.917293398","5"
"13:35:57.345","52.461690297","30.917289045","5"
"13:35:57.644","52.461693255","30.917284865","5"
"13:35:59.288","52.461696183","30.917280330","5"
"13:35:59.341","52.461699135","30.917275890","5"
"13:35:59.359","52.461701977","30.917271958","5"
"13:35:59.645","52.461704737","30.917267635","5"
"13:36:00.373","52.461707835","30.917263323","5"
"13:36:01.243","52.461710698","30.917258863","5"
