"09:04:34.970","52.317774027","31.139318098","1"
"09:04:34.976","52.317773075","31.139325167","1"
"09:04:34.980","52.317771783","31.139332520","1"
"09:04:34.984","52.317770658","31.139339620","1"
"09:04:34.990","52.317769453","31.139346850","1"
"09:04:34.995","52.317768342","31.139354042","1"
"09:04:35.000","52.317767012","31.139360845","1"
"09:04:35.005","52.317765868","31.139368170","1"
"09:04:35.010","52.317764712","31.139375060","1"
"09:04:35.013","52.317763688","31.139382128","1"
"09:04:35.023","52.317762347","31.139389457","1"
"09:04:35.026","52.317761233","31.139396488","1"
"09:04:35.031","52.317760202","31.139403445","1"
"09:04:35.034","52.317759108","31.139410288","1"
"09:04:35.039","52.317758038","31.139417297","1"
"09:04:35.135","52.317757055","31.139424277","1"
"09:04:35.140","52.317756063","31.139431260","1"
"09:04:35.146","52.317754877","31.139438777","1"
"09:04:35.150","52.317753907","31.139445815","1"
"09:04:35.154","52.317752877","31.139453015","1"
"09:04:35.170","52.317751785","31.139460155","1"
"09:04:35.181","52.317750842","31.139467138","1"
"09:04:35.186","52.317749937","31.139474298","1"
"09:04:35.202","52.317748928","31.139481467","1"
"09:04:35.206","52.317748025","31.139488668","1"
"09:04:35.212","52.317747222","31.139495705","1"
"09:04:35.217","52.317746250","31.139502910","1"
"09:04:35.223","52.317745188","31.139510015","1"
"09:04:35.230","52.317744123","31.139517233","1"
"09:04:35.234","52.317743207","31.139524442","1"
"09:04:39.227","52.317742390","31.139531937","1"
"09:04:39.239","52.317741308","31.139539208","1"
"09:04:40.124","52.317740183","31.139546027","1"
"09:04:40.129","52.317739242","31.139553233","1"
"09:04:40.131","52.317738292","31.139560448","1"
"09:04:40.134","52.317737295","31.139567572","1"
"09:04:40.137","52.317736222","31.139574475","1"
"09:04:40.139","52.317735223","31.139581435","1"
"09:04:40.147","52.317734190","31.139588877","1"
"09:04:40.489","52.317733225","31.139596125","1"
"09:04:40.605","52.317732283","31.139603383","1"
"09:04:40.947","52.317731287","31.139610707","1"
"09:04:41.518","52.317730203","31.139617653","1"
"09:04:41.945","52.317729213","31.139624977","1"
"09:04:41.953","52.317728162","31.139632102","1"
"09:04:42.011","52.317727318","31.139639135","1"
"09:04:42.276","52.317726425","31.139646410","1"
"09:04:42.777","52.317725243","31.139653482","1"
"09:04:43.276","52.317724332","31.139660485","1"
"09:04:43.761","52.317723292","31.139667693","1"
"09:04:44.261","52.317722425","31.139674727","1"
"09:04:44.774","52.317721292","31.139682005","1"
"09:04:45.274","52.317720317","31.139689147","1"
"09:04:45.842","52.317719490","31.139696342","1"
"09:04:46.272","52.317735283","31.139697098","5"
"09:04:46.804","52.317734207","31.139704153","5"
"09:04:47.291","52.317718723","31.139679785","5"
"09:04:47.874","52.317717735","31.139686978","5"
"09:04:48.642","52.317715612","31.139683393","5"
"09:04:48.780","52.317708813","31.139690753","5"
"09:04:49.266","52.317707805","31.139698027","5"
"09:04:49.765","52.317699917","31.139703707","5"
"09:04:50.276","52.317698787","31.139710912","5"
"09:04:50.966","52.317697757","31.139718022","5"
"09:04:51.266","52.317693738","31.139728503","5"
"09:04:51.767","52.317692593","31.139735713","5"
"09:04:52.763","52.317691790","31.139746890","5"
"09:04:52.847","52.317688682","31.139751225","5"
"09:04:53.679","52.317687745","31.139758242","5"
"09:04:53.877","52.317688008","31.139767750","5"
"09:04:54.268","52.317686913","31.139774730","5"
"09:04:54.772","52.317684280","31.139780893","5"
"09:04:55.275","52.317683018","31.139787995","5"
"09:04:55.765","52.317681670","31.139796417","5"
"09:04:56.271","52.317680690","31.139803378","5"
